Time,Relative Throttle Position(%),Speed (OBD)(km/h),SOC
399.3,8.23529434,31,63.2
399.4,8.23529434,31,63.2
399.5,8.23529434,31,63.2
399.6,8.23529434,33,63.2
399.7,8.23529434,33,63.2
399.8,8.23529434,33,63.2
399.9,10.5882349,33,63.2
400,10.5882349,33,63.2
400.1,10.5882349,33,63.2
400.2,10.5882349,33,63.2
400.3,10.5882349,35,63.2
400.4,10.5882349,35,63.2
400.5,10.5882349,35,63.2
400.6,21.1764698,35,63.2
400.7,21.1764698,35,63.2
400.8,21.1764698,35,63.2
400.9,21.1764698,38,63.2
401,21.1764698,38,63.2
401.1,21.1764698,38,63.2
401.2,21.1764698,38,63.2
401.3,21.1764698,38,63.2
401.4,21.1764698,38,63.2
401.5,21.1764698,38,63.2
401.6,21.1764698,38,63.2
401.7,21.1764698,40,63.2
401.8,21.1764698,40,63.2
401.9,21.1764698,40,63.2
402,21.1764698,40,63.2
402.1,0.39215687,40,63.2
402.2,0.39215687,40,63.2
402.3,0.39215687,40,63.2
402.4,0.39215687,40,63.2
402.5,0.39215687,41,63.2
402.6,0.39215687,41,63.2
402.7,0.39215687,41,63.2
402.8,0.39215687,41,63.2
402.9,0.39215687,41,63.2
403,0.39215687,41,63.2
403.1,0.39215687,41,63.2
403.2,0.39215687,40,63.2
403.3,0.39215687,40,63.2
403.4,0.39215687,40,63.2
403.5,0.39215687,40,63.2
403.6,0.39215687,40,63.2
403.7,0.39215687,40,63.2
403.8,0.39215687,40,63.2
403.9,0.39215687,38,63.2
404,0.39215687,38,63.2
404.1,0.39215687,38,63.2
404.2,0.39215687,38,63.2
404.3,0.39215687,38,63.2
404.4,0.39215687,38,63.2
404.5,0.39215687,38,63.2
404.6,0.39215687,37,63.2
404.7,0.39215687,37,63.2
404.8,0.39215687,37,63.2
404.9,0.39215687,37,63.2
405,0.39215687,37,63.2
405.1,0.39215687,37,63.2
405.2,0.39215687,37,63.2
405.3,0.39215687,37,63.2
405.4,0.39215687,34,63.2
405.5,0.39215687,34,63.2
405.6,0.39215687,34,63.2
405.7,0.39215687,34,63.2
405.8,0.39215687,34,63.2
405.9,0.39215687,34,63.2
406,0.39215687,34,63.2
406.1,0.39215687,34,63.2
406.2,0.39215687,32,63.2
406.3,0.39215687,32,63.2
406.4,0.39215687,32,63.2
406.5,0.39215687,32,63.2
406.6,0.39215687,32,63.2
406.7,0.39215687,32,63.2
406.8,0.39215687,32,63.2
406.9,0.39215687,29,63.2
407,0.39215687,29,63.2
407.1,0.39215687,29,63.2
407.2,0.39215687,29,63.2
407.3,0.39215687,29,63.2
407.4,0.39215687,29,63.2
407.5,0.39215687,25,63.2
407.6,0.39215687,25,63.2
407.7,0.39215687,25,63.2
407.8,0.39215687,25,63.2
407.9,0.39215687,25,63.2
408,0.39215687,25,63.2
408.1,0.39215687,25,63.2
408.2,0.39215687,25,63.2
408.3,0.39215687,22,63.2
408.4,0.39215687,22,63.2
408.5,0.39215687,22,63.2
408.6,0.39215687,22,63.2
408.7,0.39215687,22,63.2
408.8,0.39215687,22,63.2
408.9,0.39215687,22,63.2
409,0.39215687,18,63.2
409.1,0.39215687,18,63.2
409.2,0.39215687,18,63.2
409.3,0.39215687,18,63.2
409.4,0.39215687,18,63.2
409.5,0.39215687,18,63.2
409.6,0.39215687,18,63.2
409.7,0.39215687,15,63.2
409.8,0.39215687,15,63.2
409.9,0.39215687,15,63.2
410,0.39215687,15,63.2
410.1,0.39215687,15,63.2
410.2,0.39215687,15,63.2
410.3,0.39215687,15,63.2
410.4,0.39215687,15,63.2
410.5,0.39215687,15,63.2
410.6,0.39215687,15,63.2
410.7,0.39215687,15,63.2
410.8,0.39215687,14,63.2
410.9,0.39215687,14,63.2
411,0.39215687,14,63.2
411.1,0.39215687,14,63.2
411.2,0.39215687,14,63.2
411.3,0.39215687,14,63.2
411.4,0.39215687,14,63.2
411.5,0.39215687,12,63.2
411.6,0.39215687,12,63.2
411.7,0.39215687,12,63.2
411.8,0.39215687,12,63.2
411.9,0.39215687,11,63.2
412,0.39215687,11,63.2
412.1,0.39215687,11,63.2
412.2,0.39215687,11,63.2
412.3,0.39215687,11,63.2
412.4,0.39215687,11,63.2
412.5,0.39215687,11,63.2
412.6,0.39215687,10,63.2
412.7,0.39215687,10,63.2
412.8,0.39215687,10,63.2
412.9,0.39215687,10,63.2
413,0.39215687,10,63.2
413.1,0.39215687,10,63.2
413.2,0.39215687,10,63.2
413.3,0.39215687,10,63.2
413.4,0.39215687,10,63.2
413.5,0.39215687,10,63.2
413.6,0.39215687,10,63.2
413.7,0.39215687,10,63.2
413.8,0.39215687,9,63.2
413.9,0.39215687,9,63.2
414,0.39215687,9,63.2
414.1,0.39215687,9,63.2
414.2,0.39215687,9,63.2
414.3,0.39215687,9,63.2
414.4,0.39215687,9,63.2
414.5,0.39215687,9,63.2
414.6,0.39215687,9,63.2
414.7,0.39215687,9,63.2
414.8,0.39215687,9,63.2
414.9,0.39215687,9,63.2
415,0.39215687,6,63.2
415.1,0.39215687,6,63.2
415.2,0.39215687,6,63.2
415.3,0.39215687,6,63.2
415.4,0.39215687,6,63.2
415.5,0.39215687,6,63.2
415.6,0.39215687,6,63.2
415.7,0.39215687,6,63.2
415.8,0.39215687,6,63.2
415.9,0.39215687,6,63.2
416,0.39215687,0,63.2
416.1,0.39215687,0,63.2
416.2,0.39215687,0,63.2
416.3,0.39215687,0,63.2
416.4,0.39215687,0,63.2
416.5,0.39215687,0,63.2
416.6,0.39215687,0,63.2
416.7,0.39215687,0,63.2
416.8,0.39215687,0,63.2
416.9,0.39215687,0,63.2
417,0.39215687,0,63.2
417.1,0.39215687,0,63.2
417.2,0.39215687,0,63.2
417.3,0.39215687,0,63.2
417.4,0.39215687,0,63.2
417.5,0.39215687,0,63.2
417.6,0.39215687,0,63.2
417.7,0.39215687,0,63.2
417.8,0.39215687,0,63.2
417.9,0.39215687,0,63.2
418,0.39215687,0,63.2
418.1,0.39215687,0,63.2
418.2,0.39215687,0,63.2
418.3,0.39215687,0,63.2
418.4,0.39215687,0,63.2
418.5,0.39215687,0,63.2
418.6,0.39215687,0,63.2
418.7,0.39215687,0,63.2
418.8,0.39215687,0,63.2
418.9,0.39215687,0,63.2
419,0.39215687,0,63.2
419.1,0.39215687,0,63.2
419.2,0.39215687,0,63.2
419.3,0.39215687,0,63.2
419.4,0.39215687,0,63.2
419.5,0.39215687,0,63.2
419.6,0.39215687,0,63.2
419.7,0.39215687,0,63.2
419.8,0.39215687,0,63.2
419.9,0.39215687,0,63.2
420,0.39215687,0,63.2
420.1,0.39215687,0,63.2
420.2,0.39215687,0,63.2
420.3,0.39215687,0,63.2
420.4,0.39215687,0,63.2
420.5,0.39215687,0,63.2
420.6,0.39215687,0,63.2
420.7,0.39215687,0,63.2
420.8,0.39215687,0,63.2
420.9,0.39215687,0,63.2
421,0.39215687,0,63.2
421.1,0.39215687,0,63.2
421.2,0.39215687,0,63.2
421.3,0.39215687,0,63.2
421.4,0.39215687,0,63.2
421.5,0.39215687,0,63.2
421.6,0.39215687,0,63.2
421.7,0.39215687,0,63.2
421.8,0.39215687,0,63.2
421.9,0.39215687,0,63.2
422,0.39215687,0,63.2
422.1,0.39215687,0,63.2
422.2,0.39215687,0,63.2
422.3,0.39215687,0,63.2
422.4,0.39215687,0,63.2
422.5,0.39215687,0,63.2
422.6,0.39215687,0,63.2
422.7,0.39215687,0,63.2
422.8,0.39215687,0,63.2
422.9,0.39215687,0,63.2
423,0.39215687,0,63.2
423.1,0.39215687,0,63.2
423.2,0.39215687,0,63.2
423.3,0.39215687,0,63.2
423.4,0.39215687,0,63.2
423.5,0.39215687,0,63.2
423.6,0.39215687,0,63.2
423.7,0.39215687,0,63.2
423.8,0.39215687,0,63.2
423.9,0.39215687,0,63.2
424,0.39215687,0,63.2
424.1,0.39215687,0,63.2
424.2,0.39215687,0,63.2
424.3,0.39215687,0,63.2
424.4,0.39215687,0,63.2
424.5,0.39215687,0,63.2
424.6,0.39215687,0,63.2
424.7,0.39215687,0,63.2
424.8,0.39215687,0,63.2
424.9,0.39215687,0,63.2
425,0.39215687,0,63.2
425.1,0.39215687,0,63.2
425.2,0.39215687,0,63.2
425.3,0.39215687,0,63.2
425.4,0.39215687,0,63.2
425.5,0.39215687,0,63.2
425.6,0.39215687,0,63.2
425.7,0.39215687,0,63.2
425.8,0.39215687,0,63.2
425.9,0.39215687,0,63.2
426,0.39215687,0,63.2
426.1,0.39215687,0,63.2
426.2,0.39215687,0,63.2
426.3,0.39215687,0,63.2
426.4,0.39215687,0,63.2
426.5,0.39215687,0,63.2
426.6,0.39215687,0,63.2
426.7,0.39215687,0,63.2
426.8,0.39215687,0,63.2
426.9,0.39215687,0,63.2
427,0.39215687,0,63.2
427.1,0.39215687,0,63.2
427.2,0.39215687,0,63.2
427.3,0.39215687,0,63.2
427.4,0.39215687,0,63.2
427.5,0.39215687,0,63.2
427.6,0.39215687,0,63.2
427.7,0.39215687,0,63.2
427.8,0.39215687,0,63.2
427.9,0.39215687,0,63.2
428,0.39215687,0,63.2
428.1,0.39215687,0,63.2
428.2,0.39215687,0,63.2
428.3,0.39215687,0,63.2
428.4,0.39215687,0,63.2
428.5,0.39215687,0,63.2
428.6,0.39215687,0,63.2
428.7,0.39215687,0,63.2
428.8,0.39215687,0,63.2
428.9,0.39215687,0,63.2
429,0.39215687,0,63.2
429.1,0.39215687,0,63.2
429.2,0.39215687,0,63.2
429.3,0.39215687,0,63.2
429.4,0.39215687,0,63.2
429.5,0.39215687,0,63.2
429.6,0.39215687,0,63.2
429.7,0.39215687,0,63.2
429.8,0.39215687,0,63.2
429.9,0.39215687,0,63.2
430,0.39215687,0,63.2
430.1,0.39215687,0,63.2
430.2,0.39215687,0,63.2
430.4,0.39215687,0,63.2
430.5,0.39215687,0,63.2
430.6,0.39215687,0,63.2
430.7,0.39215687,0,63.2
430.8,0.39215687,0,63.2
430.9,0.39215687,0,63.2
431,0.39215687,0,63.2
431.1,0.39215687,0,63.2
431.2,0.39215687,0,63.2
431.3,0.39215687,0,63.2
431.4,0.39215687,0,63.2
431.5,0.39215687,0,63.2
431.6,0.39215687,0,63.2
431.7,0.39215687,0,63.2
431.8,0.39215687,0,63.2
431.9,0.39215687,0,63.2
432,0.39215687,0,63.2
432.1,0.39215687,0,63.2
432.2,0.39215687,0,63.2
432.3,0.39215687,0,63.2
432.4,0.39215687,0,63.2
432.5,0.39215687,0,63.2
432.6,0.39215687,0,63.2
432.7,0.39215687,0,63.2
432.8,0.39215687,0,63.2
432.9,0.39215687,0,63.2
433,0.39215687,0,63.2
433.1,0.39215687,0,63.2
433.2,0.39215687,0,63.2
433.3,0.39215687,0,63.2
433.4,0.39215687,0,63.2
433.5,0.39215687,0,63.2
433.6,0.39215687,0,63.2
433.7,0.39215687,0,63.2
433.8,0.39215687,0,63.2
433.9,0.39215687,0,63.2
434,0.39215687,0,63.2
434.1,0.39215687,0,63.2
434.2,0.39215687,0,63.2
434.3,0.39215687,0,63.2
434.4,0.39215687,0,63.2
434.5,0.39215687,0,63.2
434.6,0.39215687,0,63.2
434.7,0.39215687,0,63.2
434.8,0.39215687,0,63.2
434.9,0.39215687,0,63.2
435,0.39215687,0,63.2
435.1,0.39215687,0,63.2
435.2,0.39215687,0,63.2
435.3,0.39215687,0,63.2
435.4,0.39215687,0,63.2
435.5,0.39215687,0,63.2
435.6,0.39215687,0,63.2
435.7,0.39215687,0,63.2
435.8,0.39215687,0,63.2
435.9,0.39215687,0,63.2
436,0.39215687,0,63.2
436.1,0.39215687,0,63.2
436.2,0.39215687,0,63.2
